class,section,title,teacherName,day,start,end
388-614-DW,2,Fieldwork 5,Bradly Valiente,1,900,1700
388-614-DW,2,Fieldwork 5,Bradly Valiente,2,1000,1200
388-614-DW,2,Fieldwork 5,Bradly Valiente,3,900,1700
388-614-DW,2,Fieldwork 5,Bradly Valiente,4,900,1700
388-614-DW,3,Fieldwork 5,Kenneth Lyda,1,900,1700
388-614-DW,3,Fieldwork 5,Kenneth Lyda,2,1300,1500
388-614-DW,3,Fieldwork 5,Kenneth Lyda,3,900,1700
388-614-DW,3,Fieldwork 5,Kenneth Lyda,4,900,1700
388-614-DW,4,Fieldwork 5,Miriam Wixom,1,900,1700
388-614-DW,4,Fieldwork 5,Miriam Wixom,2,1300,1500
388-614-DW,4,Fieldwork 5,Miriam Wixom,3,900,1700
388-614-DW,4,Fieldwork 5,Miriam Wixom,4,900,1700
388-624-DW,1,Community Intervention,Ned Suttles,5,900,1200
388-624-DW,2,Community Intervention,Ned Suttles,5,1300,1600
388-BWS-DW,1,Social Science 1,Sherrell Aybar,1,1430,1600
388-BWS-DW,1,Social Science 1,Sherrell Aybar,3,1430,1600
391-123-DW,1,Fieldwork 1,Jimmie Matter,2,1300,1400
391-128-DW,1,Fieldwork 2,Nicola Bolen,1,1300,1400
391-128-DW,1,Fieldwork 2,Nicola Bolen,3,1300,1400
391-184-DW,1,Organization and Management of Recreation Programs,Marisela Craner,1,1000,1300
391-184-DW,2,Organization and Management of Recreation Programs,Nilda Parrino,1,1000,1300
391-201-DW,1,Creativity,Tamar Kniffen,4,1000,1300
391-201-DW,2,Creativity,Grace Dunkerson,1,1000,1300
391-211-DW,1,Clientele : Consumer Needs,Nilda Parrino,2,1000,1300
391-211-DW,2,Clientele : Consumer Needs,Grace Dunkerson,2,1000,1300
391-401-DW,1,Program Design 1,Claudio Gramling,3,1000,1300
391-525-DW,1,Principles of Fundraising,Nicola Bolen,2,1000,1300
391-525-DW,2,Principles of Fundraising,Tamar Kniffen,2,1000,1300
391-651-DW,1,Internship,Marisela Craner,1,900,1000
391-651-DW,1,Internship,Marisela Craner,1,1300,1400
391-651-DW,1,Internship,Marisela Craner,2,800,1600
391-651-DW,1,Internship,Marisela Craner,3,800,1600
391-651-DW,1,Internship,Marisela Craner,4,800,1600
391-651-DW,1,Internship,Marisela Craner,5,800,1600
391-652-DW,1,Integrative Seminar,Claudio Gramling,1,1000,1300
401-101-DW,1,Introduction to Business,Roxana Gannaway,2,1300,1430
401-101-DW,1,Introduction to Business,Roxana Gannaway,4,1300,1430
401-101-DW,2,Introduction to Business,Karissa Drexler,1,1000,1130
401-101-DW,2,Introduction to Business,Karissa Drexler,3,1000,1130
401-101-DW,3,Introduction to Business,Karissa Drexler,2,1430,1600
401-101-DW,3,Introduction to Business,Karissa Drexler,4,1430,1600
401-101-DW,4,Introduction to Business,Kazuko Whitford,2,1430,1600
401-101-DW,4,Introduction to Business,Kazuko Whitford,4,1430,1600
401-101-DW,5,Introduction to Business,Nu Glorioso,1,1600,1730
401-101-DW,5,Introduction to Business,Nu Glorioso,3,1600,1730
401-101-DW,6,Introduction to Business,Nu Glorioso,2,1130,1300
401-101-DW,6,Introduction to Business,Nu Glorioso,4,1130,1300
401-101-DW,3001,Introduction to Business,Vonnie Mortimer,1,1800,2100
401-101-DW,3002,Introduction to Business,Jacques Nazzaro,1,1800,2100
401-101-DW,3003,Introduction to Business,Jacques Nazzaro,3,1800,2100
401-101-DW,3004,Introduction to Business,Vonnie Mortimer,3,1800,2100
401-101-DW,3005,Introduction to Business,Jacques Nazzaro,4,1800,2100
401-201-DW,1,Basics of Marketing,Yessenia Kissel,2,1130,1300
401-201-DW,1,Basics of Marketing,Yessenia Kissel,4,1130,1300
401-201-DW,2,Basics of Marketing,Nu Glorioso,3,1300,1430
401-201-DW,2,Basics of Marketing,Nu Glorioso,5,1300,1430
401-201-DW,3,Basics of Marketing,Nu Glorioso,1,1300,1430
401-201-DW,3,Basics of Marketing,Nu Glorioso,4,1000,1130
401-201-DW,4,Basics of Marketing,Yessenia Kissel,2,830,1000
401-201-DW,4,Basics of Marketing,Yessenia Kissel,5,830,1000
401-201-DW,5,Basics of Marketing,Eugenia Cooter,1,1000,1130
401-201-DW,5,Basics of Marketing,Eugenia Cooter,3,1000,1130
401-201-DW,6,Basics of Marketing,Eugenia Cooter,3,1300,1430
401-201-DW,6,Basics of Marketing,Eugenia Cooter,5,1300,1430
401-201-DW,3001,Basics of Marketing,Vonnie Mortimer,2,1800,2100
401-205-DW,1,International Business,Evon Cornell,2,1000,1130
401-205-DW,1,International Business,Evon Cornell,5,1000,1130
401-205-DW,2,International Business,Evon Cornell,3,1300,1430
401-205-DW,2,International Business,Evon Cornell,5,1300,1430
401-210-DW,3001,Business Law,Shayna Brandl,4,1800,2100
401-219-DW,1,Topics in Business,Silvia Mcgonigal,1,1000,1130
401-219-DW,1,Topics in Business,Silvia Mcgonigal,3,1000,1130
401-225-DW,1,Sustainability and Business,Brendon Monsen,2,1600,1730
401-225-DW,1,Sustainability and Business,Brendon Monsen,4,1600,1730
401-301-DW,1,Basic Financial Management,Cari Mcardle,1,1600,1730
401-301-DW,1,Basic Financial Management,Cari Mcardle,3,1600,1730
401-301-DW,2,Basic Financial Management,Cari Mcardle,2,1000,1130
401-301-DW,2,Basic Financial Management,Cari Mcardle,5,1000,1130
401-315-DW,1,Global Marketing,Eugenia Cooter,2,1430,1600
401-315-DW,1,Global Marketing,Eugenia Cooter,4,1430,1600
401-401-DW,1,Advanced Studies in Business,Karissa Drexler,2,1300,1430
401-401-DW,1,Advanced Studies in Business,Karissa Drexler,4,1300,1430
401-990-DW,1,Business Administration in Recreation,Charlene Valenta,1,900,1200
401-990-DW,2,Business Administration in Recreation,Charlene Valenta,1,1300,1600
401-992-DW,1,Administration,Jasmine Kinser,2,1430,1730
401-992-DW,1,Administration,Jasmine Kinser,4,1600,1800
401-BWS-DW,3001,Social Science 1- Administration,Vonnie Mortimer,1,1800,2100
401-BWS-DW,3002,Social Science 1- Administration,Jacques Nazzaro,1,1800,2100
401-BWS-DW,3003,Social Science 1- Administration,Jacques Nazzaro,3,1800,2100
401-BWS-DW,3004,Social Science 1- Administration,Vonnie Mortimer,3,1800,2100
401-BWS-DW,3005,Social Science 1- Administration,Jacques Nazzaro,4,1800,2100
401-BXS-03,1,Social science: introduction to business administration,Ken Langevin,1,830,1000
401-BXS-03,1,Social science: introduction to business administration,Ken Langevin,3,830,1000
410-204-DW,1,Introduction to Marketing,Willene Scogin,1,800,1000
410-204-DW,1,Introduction to Marketing,Willene Scogin,3,800,1000
410-204-DW,2,Introduction to Marketing,Kazuko Whitford,2,800,1000
410-204-DW,2,Introduction to Marketing,Kazuko Whitford,5,800,1000
410-204-DW,3,Introduction to Marketing,Kazuko Whitford,2,1600,1800
410-204-DW,3,Introduction to Marketing,Kazuko Whitford,4,1600,1800
410-205-DW,1,Business Law,Roxana Gannaway,2,1430,1600
410-205-DW,1,Business Law,Roxana Gannaway,4,1430,1600
410-205-DW,2,Business Law,Roxana Gannaway,3,1300,1430
410-205-DW,2,Business Law,Roxana Gannaway,5,1300,1430
410-205-DW,3,Business Law,Annamarie Salamone,1,1300,1430
410-205-DW,3,Business Law,Annamarie Salamone,4,1000,1130
410-222-DW,1,Principles of Financial Accounting,Ka Manigo,1,1000,1130
410-222-DW,1,Principles of Financial Accounting,Ka Manigo,3,1000,1130
410-222-DW,2,Principles of Financial Accounting,Ka Manigo,1,1430,1600
410-222-DW,2,Principles of Financial Accounting,Ka Manigo,3,1430,1600
410-222-DW,3,Principles of Financial Accounting,Cari Mcardle,2,1300,1430
410-222-DW,3,Principles of Financial Accounting,Cari Mcardle,4,1300,1430
410-332-DW,1,Accounting II,Donny Catlett,1,1130,1400
410-332-DW,1,Accounting II,Donny Catlett,4,830,1000
410-403-DW,1,Services Marketing,Celesta Rulison,1,1600,1730
410-403-DW,1,Services Marketing,Celesta Rulison,3,1600,1730
410-403-DW,2,Services Marketing,Celesta Rulison,3,1300,1430
410-403-DW,2,Services Marketing,Celesta Rulison,5,1300,1430
410-406-DW,1,International Marketing,Eugenia Cooter,2,1200,1400
410-406-DW,1,International Marketing,Eugenia Cooter,4,1200,1400
410-406-DW,2,International Marketing,Willene Scogin,1,1000,1200
410-406-DW,2,International Marketing,Willene Scogin,3,1000,1200
410-407-DW,1,International Business,Annamarie Salamone,2,1130,1300
410-407-DW,1,International Business,Annamarie Salamone,4,1130,1300
410-407-DW,2,International Business,Evon Cornell,2,1300,1430
410-407-DW,2,International Business,Evon Cornell,4,1300,1430
410-407-DW,3,International Business,Silvia Mcgonigal,1,830,1000
410-407-DW,3,International Business,Silvia Mcgonigal,3,830,1000
410-408-DW,1,Operations and Inventory Management,Ailene Royals,2,800,1000
410-408-DW,1,Operations and Inventory Management,Ailene Royals,5,830,1130
410-408-DW,2,Operations and Inventory Management,Ailene Royals,2,1300,1600
410-408-DW,2,Operations and Inventory Management,Ailene Royals,5,1200,1400
410-409-DW,1,Consumer Behaviour,Ailene Royals,1,1300,1430
410-409-DW,1,Consumer Behaviour,Ailene Royals,4,1000,1130
410-409-DW,2,Consumer Behaviour,Ailene Royals,1,830,1000
410-409-DW,2,Consumer Behaviour,Ailene Royals,3,830,1000
410-414-DW,1,Retail Marketing,Silvia Mcgonigal,2,1000,1200
410-414-DW,1,Retail Marketing,Silvia Mcgonigal,5,1000,1200
410-414-DW,2,Retail Marketing,Silvia Mcgonigal,2,800,1000
410-414-DW,2,Retail Marketing,Silvia Mcgonigal,5,800,1000
410-443-DW,1,Finance II,Ka Manigo,3,1300,1430
410-443-DW,1,Finance II,Ka Manigo,5,1300,1430
410-454-DW,1,Computerized Accounting I,Cari Mcardle,1,1400,1600
410-454-DW,1,Computerized Accounting I,Cari Mcardle,4,1000,1200
410-506-DW,1,Integrated Marketing Communication,Yessenia Kissel,3,1200,1400
410-506-DW,1,Integrated Marketing Communication,Yessenia Kissel,5,1200,1400
410-506-DW,2,Integrated Marketing Communication,Yessenia Kissel,2,1400,1600
410-506-DW,2,Integrated Marketing Communication,Yessenia Kissel,4,1400,1600
410-509-DW,1,Entrepreneurship,Jasmine Kinser,1,1000,1130
410-509-DW,1,Entrepreneurship,Jasmine Kinser,3,1000,1130
410-607-DW,1,Marketing Strategy,Delma Troia,3,830,1130
410-607-DW,1,Marketing Strategy,Delma Troia,3,1200,1400
410-607-DW,2,Marketing Strategy,Delma Troia,1,830,1130
410-607-DW,2,Marketing Strategy,Delma Troia,1,1200,1400
410-609-DW,1,Negotiations,Ken Langevin,1,1200,1600
410-609-DW,2,Negotiations,Ken Langevin,4,800,1200
410-618-DW,1,Management,Donny Catlett,2,1000,1200
410-618-DW,1,Management,Donny Catlett,4,1130,1430
410-618-DW,2,Management,Donny Catlett,2,800,1000
410-618-DW,2,Management,Donny Catlett,5,830,1130
410-624-DW,1,Taxation,Moon Westhoff,2,1600,1800
410-624-DW,1,Taxation,Moon Westhoff,4,1600,1800
410-643-DW,1,Investments,Kazuko Whitford,1,800,1000
410-643-DW,1,Investments,Kazuko Whitford,3,830,1130
410-657-DW,1,Computerized Project,Karissa Drexler,3,1430,1730
410-657-DW,1,Computerized Project,Karissa Drexler,5,1200,1400
410-694-DW,1,Business Practices,Argelia Schildgen,2,1300,1430
410-694-DW,1,Business Practices,Argelia Schildgen,5,1430,1600
410-963-DW,1,Communication in the Workplace,Evon Cornell,1,1600,1730
410-963-DW,1,Communication in the Workplace,Evon Cornell,3,1600,1730
410-E08-DW,7001,Boite à outils pour l'entrepreneur créatif II,Tiana Kwok,4,900,1200
415-E06-DW,7001,Développement de la clientèle,Carlena Gervais,1,900,1500
415-E07-DW,7001,Création d'entreprises pour entrepreneurs créatifs,Brett Boxx,1,900,1500
415-E07-DW,7001,Création d'entreprises pour entrepreneurs créatifs,Brett Boxx,3,900,1500
420-214-DW,1,Software Development I,Ashley Loeffler,2,830,1000
420-214-DW,1,Software Development I,Ashley Loeffler,2,1000,1300
420-214-DW,1,Software Development I,Ashley Loeffler,4,1130,1300
420-214-DW,2,Software Development I,Yuonne Vicknair,2,1000,1130
420-214-DW,2,Software Development I,Yuonne Vicknair,2,1130,1430
420-214-DW,2,Software Development I,Yuonne Vicknair,5,830,1000
420-214-DW,3,Software Development I,Ellan Cowboy,2,1130,1300
420-214-DW,3,Software Development I,Ellan Cowboy,2,1300,1600
420-214-DW,3,Software Development I,Ellan Cowboy,5,830,1000
420-221-DW,1,Internet Application Development I,Tinisha Presley,3,1430,1600
420-221-DW,1,Internet Application Development I,Tinisha Presley,5,1430,1600
420-221-DW,2,Internet Application Development I,Tinisha Presley,3,1130,1300
420-221-DW,2,Internet Application Development I,Tinisha Presley,5,1300,1430
420-221-DW,3,Internet Application Development I,Marcelo Roselli,3,830,1000
420-221-DW,3,Internet Application Development I,Marcelo Roselli,3,1000,1130
420-241-DW,1,Operating Systems I,Avril Cowles,1,1000,1130
420-241-DW,1,Operating Systems I,Avril Cowles,1,1130,1330
420-241-DW,1,Operating Systems I,Avril Cowles,3,1000,1130
420-241-DW,2,Operating Systems I,Marcelo Roselli,1,1000,1130
420-241-DW,2,Operating Systems I,Marcelo Roselli,4,1000,1130
420-241-DW,2,Operating Systems I,Marcelo Roselli,4,1130,1330
420-241-DW,3,Operating Systems I,Yuonne Vicknair,1,1000,1130
420-241-DW,3,Operating Systems I,Yuonne Vicknair,4,1130,1300
420-241-DW,3,Operating Systems I,Yuonne Vicknair,4,1300,1500
420-411-DW,1,Software Development IV,Ashley Loeffler,3,1130,1300
420-411-DW,1,Software Development IV,Ashley Loeffler,5,1130,1300
420-411-DW,1,Software Development IV,Ashley Loeffler,5,1300,1600
420-411-DW,2,Software Development IV,Ellan Cowboy,3,1130,1300
420-411-DW,2,Software Development IV,Ellan Cowboy,5,1130,1300
420-411-DW,2,Software Development IV,Ellan Cowboy,5,1300,1600
420-423-DW,1,Internet Application Development II,Marquita Simonds,1,1000,1130
420-423-DW,1,Internet Application Development II,Marquita Simonds,1,1130,1430
420-423-DW,1,Internet Application Development II,Marquita Simonds,3,1300,1430
420-423-DW,2,Internet Application Development II,Luanna Shepperd,2,1130,1300
420-423-DW,2,Internet Application Development II,Luanna Shepperd,4,1000,1130
420-423-DW,2,Internet Application Development II,Luanna Shepperd,4,1130,1430
420-434-DW,1,Database II,Mac Brotzman,2,1130,1300
420-434-DW,1,Database II,Mac Brotzman,4,830,1000
420-434-DW,1,Database II,Mac Brotzman,4,1000,1300
420-434-DW,2,Database II,Mac Brotzman,1,1300,1430
420-434-DW,2,Database II,Mac Brotzman,1,1430,1730
420-434-DW,2,Database II,Mac Brotzman,3,1430,1600
420-625-DW,1,Internet Application Project,Destiny Sallee,2,1300,1430
420-625-DW,1,Internet Application Project,Destiny Sallee,2,1430,1700
420-625-DW,1,Internet Application Project,Destiny Sallee,3,1300,1430
420-625-DW,1,Internet Application Project,Destiny Sallee,3,1430,1630
420-625-DW,1,Internet Application Project,Destiny Sallee,5,1300,1430
420-645-DW,1,Operating Systems II,Catherin Shreve,1,1000,1130
420-645-DW,1,Operating Systems II,Catherin Shreve,1,1130,1400
420-645-DW,1,Operating Systems II,Catherin Shreve,4,1000,1130
420-645-DW,1,Operating Systems II,Catherin Shreve,5,830,1000
420-645-DW,1,Operating Systems II,Catherin Shreve,5,1000,1200
420-651-DW,1,Internship in Industry,Marquita Simonds,1,1600,1730
420-916-DW,1,Computer Graphics and Web Design,Pansy Belvin,1,1400,1600
420-916-DW,1,Computer Graphics and Web Design,Pansy Belvin,4,1000,1200
420-BWC-03,1,Language of math and computer sci: intro to computer science,Marcelo Roselli,3,1130,1300
420-BWC-03,1,Language of math and computer sci: intro to computer science,Marcelo Roselli,5,1130,1300
420-BWC-03,2,Language of math and computer sci: intro to computer science,Marcelo Roselli,3,1300,1430
420-BWC-03,2,Language of math and computer sci: intro to computer science,Marcelo Roselli,5,1300,1430
420-BWC-03,3,Language of math and computer sci: intro to computer science,Shawnta Daniel,1,830,1000
420-BWC-03,3,Language of math and computer sci: intro to computer science,Shawnta Daniel,3,830,1000
420-BWC-03,4,Language of math and computer sci: intro to computer science,Pansy Belvin,2,1300,1430
420-BWC-03,4,Language of math and computer sci: intro to computer science,Pansy Belvin,4,1300,1430
420-BWC-03,5,Language of math and computer sci: intro to computer science,Pansy Belvin,2,830,1000
420-BWC-03,5,Language of math and computer sci: intro to computer science,Pansy Belvin,5,830,1000
420-BWC-03,6,Language of math and computer sci: intro to computer science,Pansy Belvin,2,1000,1130
420-BWC-03,6,Language of math and computer sci: intro to computer science,Pansy Belvin,5,1000,1130
420-BWC-03,7,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,2,1130,1300
420-BWC-03,7,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,4,1130,1300
420-BWC-03,8,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,2,1430,1600
420-BWC-03,8,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,4,1430,1600
420-BWC-03,9,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,1,1300,1430
420-BWC-03,9,Language of math and computer sci: intro to computer science,Lorie Mcdaniels,4,1000,1130
420-BWC-03,3001,Language of math and computer sci: intro to computer science,Shawnta Daniel,1,1830,2130
420-BWC-03,3002,Language of math and computer sci: intro to computer science,Shawnta Daniel,3,1830,2130
420-BXC-03,1,Language of math and computer sci.: application in comp. sci,Tinisha Presley,2,1300,1430
420-BXC-03,1,Language of math and computer sci.: application in comp. sci,Tinisha Presley,4,1300,1430
420-BXC-03,2,Language of math and computer sci.: application in comp. sci,Tinisha Presley,2,1130,1300
420-BXC-03,2,Language of math and computer sci.: application in comp. sci,Tinisha Presley,4,1130,1300
420-BXC-03,3,Language of math and computer sci.: application in comp. sci,Yuonne Vicknair,1,830,1000
420-BXC-03,3,Language of math and computer sci.: application in comp. sci,Yuonne Vicknair,3,830,1000
420-BXC-03,4,Language of math and computer sci.: application in comp. sci,Lorie Mcdaniels,2,1000,1130
420-BXC-03,4,Language of math and computer sci.: application in comp. sci,Lorie Mcdaniels,5,1000,1130
420-BXC-03,3001,Language of math and computer sci.: application in comp. sci,Shawnta Daniel,2,1830,2130
502-113-DW,1,Introduction to Arts and Culture,Scott Brasch,4,1400,1800
502-120-DW,1,Culture Through the Ages,Christiane Saez,1,1600,1800
502-120-DW,1,Culture Through the Ages,Christiane Saez,3,1600,1800
502-232-DW,1,A Way with Words,Natasha Rabago,2,1430,1730
502-232-DW,2,A Way with Words,Natasha Rabago,5,1130,1430
502-232-DW,3,A Way with Words,Natasha Rabago,3,1430,1730
502-302-DW,1,Lost in Translation,Christiane Saez,1,1300,1430
502-302-DW,1,Lost in Translation,Christiane Saez,4,1000,1130
502-303-DW,1,Introduction to Linguistics,King Swarey,4,1130,1430
502-496-DW,1,Integrating Activity (IA),Natasha Rabago,5,800,1200
502-498-DW,1,Integrating Activity (IA),Scott Brasch,2,1000,1400
502-498-DW,2,Integrating Activity (IA),Leopoldo Doolin,4,1400,1800
502-914-DW,1,Focus on Culture,Natasha Rabago,4,1430,1730
502-917-DW,1,Multiculturalism Through the Looking Glass,Christiane Saez,1,1130,1300
502-917-DW,1,Multiculturalism Through the Looking Glass,Christiane Saez,4,830,1000
502-942-DW,1,Journalism: Writing Feature Articles,Santiago Szymanski,1,1600,1730
502-942-DW,1,Journalism: Writing Feature Articles,Santiago Szymanski,3,1600,1730
502-944-DW,1,Journalism and the Web,Irmgard Scheurer,2,1430,1730
510-213-DW,1,Drawing 2,Leonore Smotherman,5,830,1130
510-213-DW,2,Drawing 2,Arlena Hotz,4,830,1130
510-214-DW,1,Painting 2,Margurite Santillan,2,830,1130
510-214-DW,2,Painting 2,Detra Henriques,2,1430,1730
510-215-DW,1,Sculpture 2,Kendall Cupples,3,1430,1730
510-215-DW,2,Sculpture 2,Kendall Cupples,5,1130,1430
510-293-DW,1,Sculpting Human Anatomy,Portia Rickel,1,800,1200
510-293-DW,2,Sculpting Human Anatomy,Henrietta Watchman,3,1230,1630
510-294-DW,1,Imaging Themes,Henrietta Watchman,2,1130,1430
510-294-DW,2,Imaging Themes,Henrietta Watchman,4,1200,1500
510-295-DW,1,Imaging and the Creative Process,Arlena Hotz,2,800,1100
510-295-DW,2,Imaging and the Creative Process,Kera Sauseda,5,1430,1730
510-412-91,1,Three-Dimensional Organization,Analisa Dishman,5,1500,1800
510-412-91,2,Three-Dimensional Organization,Desiree Mcgaugh,2,1430,1730
510-413-DW,1,Drawing 4,Omer Krick,1,830,1130
510-413-DW,2,Drawing 4,Omer Krick,1,1430,1730
510-414-DW,1,Painting 4,Detra Henriques,2,830,1130
510-414-DW,2,Painting 4,Kera Sauseda,3,830,1130
510-415-DW,1,Sculpture 4,Kendall Cupples,3,830,1130
